RowID,CollectionDate,Site,Speaker,Utterance,Content_Focus,Media_Production,Inclusive_Disposition,Social_Disposition
825,20170628,IC4,Danielle,Oh okay. So it's still on the  it's kind of like iPhones we don't know when that's being released either. The newest ones.,1,0,0,0
827,20170628,IC4,Danielle,Okay cool. Anybody have any thoughts,0,0,0,0
828,20170628,JGVW,Jazorique,It's all ,0,0,0,0
829,20170628,IC4,Danielle,Oh look at that there's an image of the Galaxy note 8 that we're talking about here. Very cool. Well thank you. Anybody have thoughts about it? I haven't heard of this phone before or this device before so I learned about it just now! Anybody else learn about it? Yeah alright cool.,0,0,0,1
830,20170628,MPESA,Ashley,I'm sorry? I lost connection to the internet but I'm shocked like what I'm hearing about the Samsung note 8 it's really nice I'm also not familiar with Samsung devices but wow the way you're describing it I think it will be fabulous.,1,0,0,0
831,20170628,IC4,Danielle,If you can get ahold of it  right? It's always that interesting supply and demand and how are people gonna when it comes out everyone gets excited about it and they run out. Well I know what device you want and you're looking forward to seeing! Cool! Since we have Ashley and Walter back - oh Zach has a good comment. It will be interesting to explore the mathematical features of the phone when it comes out. I like that! Connecting it back to our topics of STEM here. Cool. Alright I wanna go ahead and squeeze in  Ashley I pulled up your video so I can go ahead and show that if you wanna just set it up really quick and talk a little bit about what the video is about.,1,0,1,1
832,20170628,IC4,Danielle,Ashley would you be able to set up your video?,0,0,0,0
833,20170628,MPESA,Ashley,Um no it's really hard that's why I sent it to you,0,0,0,0
834,20170628,IC4,Danielle,Oh okay great do you just wanna explain what it's about while I pull it up?,0,0,0,0
835,20170628,MPESA,Ashley,Okay so the video is about surface area of a frustum cone the topic that we've been doing for a while in my class and for a while I had a challenge in the step so I missed it in the cards we had last week but I revised the subject and I understood the topic so we started Walter and we came up with the video  he's the one who explained to me the steps I was missing,1,0,0,0
836,20170628,IC4,Danielle,Oh wow!,0,0,0,0
837,20170628,MPESA,Ashley,So I'm sharing it so that you also learn about the of a cone,1,0,0,0
838,20170628,IC4,Danielle,Thank you! Alright I'll go ahead and play it. If anybody has any sound issues just say something out loud so I can hear because I won't be able to see you right now. Here we go!,0,0,0,0
839,20170628,IC4,Danielle,Wow! That was a lot of mathematical concepts right there. Yeah look at that tag teaming between Ashley and Walter there we go. Alright anybody have thoughts. Takeaways? Wow okay learning about how to calculate surface area that was some complicated work you guys put together thank you for explaining! How about you German do you have thoughts since your video was kind of related in a way. You did like one aspect of that ,1,0,1,1
840,20170628,SVHS,German,Yeah it's an excellent job. It's a good video. There were many many concepts and that's good. Really  really good.,1,0,0,1
841,20170628,MPESA,Ashley,So were you able to understand. Did you understand or it was too much?,0,0,0,0
842,20170628,IC4,Danielle,Thoughts? Did everyone understand it?,0,0,0,0
843,20170628,IC4,Danielle,Ah I see Eunice smiling! Oh is that cause of the question? I'll agree on my end it was very fast but if you're paying attention and you're really like focused on it  it clicks but it was a little fast I think. Oh Zach had a question on what is pi. I see some smiles!,0,1,0,0
844,20170628,MPESA,Walter,Okay pi is concept that is 3.142 over ,1,0,0,0
845,20170628,IC4,Danielle,Good explanation of it. I appreciate that. And where does the number come from? Okay.,1,0,0,1
846,20170628,MPESA,Ashley,The number twenty-two over seven. Okay. So I was taught like I was in second grade or something I was taught about pi so I've grown up knowing that pi is twenty-two over seven or 3.142 so you use 22 over 7 when the number is divisible by 7 and you use 3.142 when the number is not divisible by 7 and it's a formula which you use to get the area of circles and whoever invented it knows why,1,0,0,0
847,20170628,IC4,Danielle,That's great. That's wonderful. I like how Ashley is like I've known this since second grade I like that you've known it for a while it's just like stored information in your mind. Appreciate that. Great well I appreciate the um I know we're coming actually believe it or not we're coming toward the end of our time together and I see another comment here from Dr. Hamilton great video technical suggestion maybe Ashley comes back at the end and I would use dot instead of x to avoid x notation avoid slash for fraction because sometimes that confuses numerator and denominator. Hm. Good feedback too. Yeah I think a lot of the videos that we have showcased we can tweak them a little bit more and it'd be great I'd like to get to a point where all the videos will be in one place and we can refer to them together and have like a database of videos we can exchange and learn from and refer to when we need to. Yeah. Alright let's see I do wanna make sure that we have a moment to go back to the agenda and make sure that we let's see what else we have here. I'm looking at some questions here. Oh Nixon had a question for us to discuss to which is should animals be used for scientific or commercial testing? Oh and then Ashley had a good question too in terms of biology and science why do you think a chicken scratches itself during hot seasons or hot weather? That's great! Oh and then Walter  these are great questions! Maybe we'll choose one of them and Walter's question is  is the advancing technology being a threat to humankind? Hmm. Let's can we choose one of the questions to just like talk as a closing? What of the three would you all wanna tackle from the questions you posed to each other?,0,1,0,1
848,20170628,SAG,Eunice,For me the question on the hen. I'm very much interested in getting the ,0,0,0,0
849,20170628,IC4,Danielle,Okay so we wanna tackle okay we have a vote for Ashley's question right why do you think a chicken scratches itself during hot seasons or hot weather. Is that the one? Yeah okay. Well cause you're voting for it what are your thoughts about that,1,0,0,0
850,20170628,SAG,Eunice,Uh... I think that  that's a matter of a physics concept that's a topic that I think from one it I can relate to why birds flap their wings. So why the hens scratch their feathers is to release the heat so that they can be what is it  I've lost the word but it's just about the radiation you can bet the idea from why but,1,0,0,0
